food_id,food_name,food_name_clean,calories_100g,protein_100g,fat_100g,carbohydrate_100g,image_url,source,zero_calorie_flag,calorie_inconsistent_flag,calorie_macro_diff,cooking_category,main_ingredient,meal_time,contains_gluten,contains_dairy,contains_nuts,contains_peanut,contains_seafood,contains_egg,contains_soy,contains_celery,contains_mustard,contains_sesame,contains_sulfite,contains_other,contains_unknown,confidence,allergen_sources,label_sources,allergen_match_count,merge_status,food_category,food_category_source,base_ingredient,base_ingredient_tags,recipe_reference_match,recipe_reference_source,recipe_reference_title,recipe_ingredients_reference,suitable_breakfast,suitable_lunch,suitable_dinner,meal_time_tags,primary_meal_time,feature_rule_version,context_correction_notes,menu_reference_match,menu_reference_source,menu_reference_title,menu_reference_category,menu_reference_meal_time,ingredient_only_flag,raw_ingredient_flag,is_recommendable_food,recommendation_item_type,recommendation_confidence,recommendation_exclusion_reason,halal_status,is_halal_candidate,contains_non_halal_ingredient,non_halal_ingredient_tags,halal_review_reason,halal_confidence,halal_rule_version,menu_ready_rule_version
FD0161,buah kom segar,buah kom segar,264.0,4.0,1.1,59.6,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/2/25/8a8932b4-ab82-4346-835e-07171fc1afec.jpg,indonesian_food_nutrition_dataset,0,0,-0.3,mentah_segar,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,fallback,buah,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0162,buah mentega bisbul,buah mentega bisbul,39.0,0.7,0.2,9.7,https://cdns.klimg.com/merdeka.com/i/w/news/2020/07/07/1195681/content_images/670x335/20200707152852-1-ilsutrasi-buah-mentega-atau-bisbul-002-nurul-diva-kautsar.jpg,indonesian_food_nutrition_dataset,0,0,-4.4,other,susu,"lunch,dinner",False,True,False,False,False,False,False,False,False,False,False,False,False,low,indonesian_nutrition,keyword_from_food_name_or_ingredients,1,exact_name,buah,fallback,buah,susu,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0163,buah merah,buah merah,87.0,2.6,2.7,13.1,https://suaramandiri.co/wp-content/uploads/2023/03/Buah-Merah-Papua.jpg,indonesian_food_nutrition_dataset,0,0,-0.1,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,fallback,buah,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0164,buah naga merah segar,buah naga merah segar,71.0,1.7,3.1,9.1,https://www.static-src.com/wcsstore/Indraprastha/images/catalog/full//85/MTA-51432240/no-brand_buah-naga-merah-segar-fresh-1-pcs_full01.jpg,indonesian_food_nutrition_dataset,0,0,-0.1,mentah_segar,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,fallback,buah,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0165,buah naga putih segar,buah naga putih segar,56.0,0.8,1.0,10.9,https://cf.shopee.co.id/file/957f1f3ed49275a0fe2f2d9ac37524e4,indonesian_food_nutrition_dataset,0,0,0.2,mentah_segar,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,fallback,buah,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0166,buah negri segar,buah negri segar,55.0,1.2,0.1,12.2,https://res.cloudinary.com/dk0z4ums3/image/upload/v1648442001/attached_image/manfaat-buah-markisa-yang-perlu-anda-ketahui.jpg,indonesian_food_nutrition_dataset,0,0,0.5,mentah_segar,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,fallback,buah,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0167,buah nona,buah nona,101.0,1.7,0.6,25.2,https://www.pantau.com/wp-content/uploads/2022/04/191111044328-buah-nona-buah-langka-yang-memiliki-segundang-manfaat-bagi-kesehatan.jpg,indonesian_food_nutrition_dataset,0,0,-12.0,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,fallback,buah,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0168,buah rotan segar,buah rotan segar,78.0,0.6,0.3,18.2,https://images.tokopedia.net/img/cache/700/hDjmkQ/2022/4/12/ad4d114e-599c-444e-9c1f-afa012cc8316.jpg,indonesian_food_nutrition_dataset,0,0,0.1,mentah_segar,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,fallback,buah,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0169,buah rukam segar,buah rukam segar,113.0,0.8,0.3,26.8,https://manfaat.co.id/wp-content/uploads/2017/08/Screenshot_2.png,indonesian_food_nutrition_dataset,0,0,-0.1,mentah_segar,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,fallback,buah,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0170,buah ruruhi segar,buah ruruhi segar,29.0,2.1,0.7,3.6,https://cdn.shopify.com/s/files/1/0622/5965/9011/products/1_a8cfaab8-ecf5-41e0-a3fa-afc050a13393_1445x.jpg?v=1657438074,indonesian_food_nutrition_dataset,0,0,-0.1,mentah_segar,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,fallback,buah,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0171,buah tuppa segar,buah tuppa segar,67.0,0.4,0.2,15.9,https://drive.google.com/file/d/1LZOGoU3M3XcPbU5_HaAZ26ybCTbiTXpT/view?usp=sharing,indonesian_food_nutrition_dataset,0,0,0.0,mentah_segar,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,fallback,buah,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0173,bubur,bubur,60.0,1.0,60.0,13.0,https://awsimages.detik.net.id/community/media/visual/2021/12/13/resep-bubur-ayam-cincang_43.jpeg?w=1200,indonesian_food_nutrition_dataset,0,1,-536.0,other,other,breakfast,False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_pokok,keyword,beras,beras,False,,,,True,True,False,breakfast|lunch,breakfast,food_context_rules_v1,staple_keyword,False,,,,,False,False,True,staple,medium,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0174,bubur sagu,bubur sagu,167.0,0.2,4.0,33.0,https://img-global.cpcdn.com/recipes/541f0543f5b40b2a/680x482cq70/bubur-sagu-foto-resep-utama.jpg,indonesian_food_nutrition_dataset,0,0,-1.8,other,other,breakfast,False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_pokok,keyword,beras,beras|umbi,False,,,,True,True,True,breakfast|lunch|dinner,breakfast,food_context_rules_v1,staple_keyword,False,,,,,False,False,True,staple,medium,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0175,bubur tinotuan manado,bubur tinotuan manado,156.0,2.3,0.2,15.6,https://asset.kompas.com/crops/8IPl4RcIfLh3fkwXhKHPuPHqoz8=/81x22:892x563/750x500/data/photo/2020/05/13/5ebbdec618a37.jpg,indonesian_food_nutrition_dataset,0,1,82.6,other,other,breakfast,False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_pokok,keyword,beras,beras,False,,,,True,True,True,breakfast|lunch|dinner,breakfast,food_context_rules_v1,staple_keyword,False,,,,,False,False,True,staple,medium,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0176,bulgogi masakan,bulgogi masakan,72.0,11.4,4.9,1.4,https://asset.kompas.com/crops/MGdiKvcc-R0j5purun8FmiLeX_U=/0x0:0x0/750x500/data/photo/2020/12/23/5fe2c9413a6ce.jpg,indonesian_food_nutrition_dataset,0,0,-23.3,olahan,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lainnya,fallback,unknown,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0177,bulung jajan,bulung jajan,212.0,16.9,0.2,47.6,https://chanelmuslim.com/wp-content/uploads/2016/04/jaje-bulung.jpg,indonesian_food_nutrition_dataset,0,0,-47.8,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lainnya,fallback,unknown,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,local_food_or_menu,low,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0178,bulung sangu,bulung sangu,237.0,14.7,0.2,56.0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Bulung.jpg/1200px-Bulung.jpg,indonesian_food_nutrition_dataset,0,0,-47.6,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lainnya,fallback,unknown,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,local_food_or_menu,low,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0179,buncis,buncis,35.0,2.4,0.2,7.7,https://medicillin.com/admin/upload/images/information/584770af1e043.png,indonesian_food_nutrition_dataset,0,0,-7.2,other,sayuran,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,sayuran,keyword,sayuran,sayuran,False,,,,False,True,True,lunch|dinner,dinner,food_context_rules_v1,vegetable_keyword,False,,,,,False,False,True,vegetable,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0180,buncis asam,buncis asam,60.0,5.1,0.5,8.5,https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/sasefoto/original/35264_asem-asem-buncis.JPG,indonesian_food_nutrition_dataset,0,0,1.1,other,sayuran,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,sayuran,keyword,sayuran,sayuran,False,,,,False,True,True,lunch|dinner,dinner,food_context_rules_v1,vegetable_keyword,False,,,,,False,False,True,vegetable,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0181,buncis rebus,buncis rebus,30.0,2.2,0.2,6.4,https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2022/11/15080206/selain-enak-ini-manfaat-buncis-rebus-yang-baik-untuk-kesehatan-halodoc.jpg,indonesian_food_nutrition_dataset,0,0,-6.2,rebus_kukus,sayuran,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,sayuran,keyword,sayuran,sayuran,False,,,,False,True,True,lunch|dinner,dinner,food_context_rules_v1,vegetable_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0182,bunga pepaya segar,bunga pepaya segar,45.0,2.6,0.3,8.1,https://images.tokopedia.net/img/cache/500-square/product-1/2017/11/18/6350250/6350250_3b502bca-8413-4817-8625-302d3e4a21c0_626_381.jpg,indonesian_food_nutrition_dataset,0,0,-0.5,mentah_segar,buah,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,sayuran,keyword,sayuran,buah,False,,,,True,True,True,breakfast|lunch|dinner,breakfast,food_context_rules_v1,vegetable_keyword,False,,,,,False,False,True,vegetable,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0183,bunga turi segar,bunga turi segar,42.0,2.0,1.1,6.1,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/19/7e20d10e-a941-42aa-830a-bfa672dc2a81.jpg,indonesian_food_nutrition_dataset,0,0,-0.3,mentah_segar,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,sayuran,fallback,sayuran,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,vegetable_keyword,False,,,,,False,False,True,vegetable,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0187,buntil,buntil,106.0,4.4,6.3,7.9,https://asset.kompas.com/crops/vCayyRtg4fGtL3Y9EnpXrWr_TIw=/3x0:700x465/750x500/data/photo/2021/02/08/6020e623372b3.jpg,indonesian_food_nutrition_dataset,0,0,0.1,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lainnya,fallback,unknown,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,menu,medium,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0188,buntil daun talas,buntil daun talas,141.0,4.4,10.2,8.0,https://i0.wp.com/borobudurnews.com/wp-content/uploads/2021/05/buntil-daun-talas-khas-Magelang.jpg?fit=979%2C579&ssl=1,indonesian_food_nutrition_dataset,0,0,-0.4,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,sayuran,keyword,sayuran,umbi|sayuran,False,,,,False,True,True,lunch|dinner,dinner,food_context_rules_v1,vegetable_keyword,False,,,,,False,False,True,vegetable,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0189,buras,buras,125.7,3.3,1.9,23.9,https://www.masakapahariini.com/wp-content/uploads/2022/06/resep-buras.jpg,indonesian_food_nutrition_dataset,0,0,-0.2,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lainnya,fallback,unknown,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,local_food_or_menu,low,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0196,caisin segar,caisin segar,20.0,1.7,0.4,3.4,https://images.tokopedia.net/img/cache/700/product-1/2020/4/5/5400804/5400804_d23967b7-039f-4904-97d8-6a303aae6628_1051_1051.jpg,indonesian_food_nutrition_dataset,0,0,-4.0,mentah_segar,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,sayuran,fallback,sayuran,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,vegetable_keyword,False,,,,,False,False,True,vegetable,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0197,cakalang asar asap papua,cakalang asar asap papua,155.0,20.1,3.8,10.2,https://indonesiakaya.com/wp-content/uploads/2020/10/Ikan_Asar_yang_sudah_matang_dan_siap_untuk_disajikan_atau_diolah_lagi_.jpg,indonesian_food_nutrition_dataset,0,0,-0.4,other,ikan,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lainnya,fallback,ikan,ikan,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,local_food_or_menu,low,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0198,cake tape,cake tape,323.0,4.9,11.5,50.1,https://resepkoki.id/wp-content/uploads/2016/12/Resep-Bolu-Tape.jpg,indonesian_food_nutrition_dataset,0,0,-0.5,other,terigu,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lainnya,fallback,gandum,gandum,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0199,cammetutu,cammetutu,102.0,3.2,6.0,8.7,https://1.bp.blogspot.com/-Zmr_06Y7tCo/Xgw2ac9m9JI/AAAAAAAAEwg/qTFriUUdEGUpqOfGkkxvlY5STGOXhlUiQCLcBGAsYHQ/s1600/Camme%2BTuttu.png,indonesian_food_nutrition_dataset,0,0,0.4,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lainnya,fallback,unknown,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,local_food_or_menu,low,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0201,cap cai sayur,cap cai sayur,97.0,5.8,6.3,4.2,https://awsimages.detik.net.id/community/media/visual/2021/12/25/resep-capcay-kuah-kental.jpeg?w=1200,indonesian_food_nutrition_dataset,0,0,0.3,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,sayuran,keyword,sayuran,sayuran,True,recipes_64k,cap cai,seafood casserole 3 tablespoons vegetable oil 4 cloves garlic minced 1 onion thinly sliced 10 ounces peeled and deveined medium shrimp 30-40 per pound 1 head bok choy chopped 1 u00bd cups chopped broccoli 1 u00bd cups chopped cauliflower 1 large carrot thinly sliced at an angle 3 green onions chopped u2154 cup water 2 tablespoons cornstarch 2 tablespoons fish sauce 2 tablespoons oyster sauce 1 teaspoon white sugar u00bd teaspoon ground black pepper salt to taste,False,True,True,lunch|dinner,dinner,food_context_rules_v1,vegetable_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0202,carica papaya segar,carica papaya segar,24.0,1.9,0.2,3.7,https://i0.wp.com/ygi.or.id/wp-content/uploads/2021/10/Manfaat-pepaya-www.ygi_.or_.id_.jpg?resize=678%2C381&ssl=1,indonesian_food_nutrition_dataset,0,0,-0.2,mentah_segar,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,fallback,buah,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0203,cassavastick,cassavastick,460.0,0.8,18.7,17.2,https://img-global.cpcdn.com/recipes/28197e7ad5840e48/680x482cq70/cassava-cheese-stick-with-veggies-foto-resep-utama.jpg,indonesian_food_nutrition_dataset,0,1,219.7,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lainnya,fallback,unknown,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,local_food_or_menu,low,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0204,cempedak,cempedak,116.0,3.0,0.4,28.6,https://images.genpi.co/uploads/kalbar/arsip/normal/2022/07/15/buah-cempedak-foto-istockphotocom-n3j5.jpg,indonesian_food_nutrition_dataset,0,0,-14.0,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,fallback,buah,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0206,centel,centel,332.0,11.0,3.3,73.0,https://img.freepik.com/free-photo/heap-millet-seeds-dark-background_1150-38166.jpg?w=1060&t=st=1683885686~exp=1683886286~hmac=d9a1010ca20cfd33db12bc7a1c50098ab7bba4f439fd6de5ee690bc62d2f9230,indonesian_food_nutrition_dataset,0,0,-33.7,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lainnya,fallback,unknown,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,local_food_or_menu,low,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0207,ceriping getuk singkong,ceriping getuk singkong,462.0,1.2,20.7,67.7,https://cf.shopee.co.id/file/ee6c6b19853ec0734ceff90d980e685c,indonesian_food_nutrition_dataset,0,0,0.1,other,singkong,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_pokok,keyword,singkong,singkong,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,staple,medium,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0208,chicken teriyaki masakan,chicken teriyaki masakan,168.0,13.0,9.6,7.5,https://img-global.cpcdn.com/recipes/ff7dc38da72458fa/680x482cq70/ayam-teriyaki-ala-hokben-foto-resep-utama.jpg,indonesian_food_nutrition_dataset,0,0,-0.4,olahan,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,berkuah,recipe_reference,ayam,ayam,True,indonesian_food_recipes,chicken teriyaki,daging ayam memanjang bawang bombai memanjang gula garan air minyak menumis bumbu perendam saus teriyaki saus tiram kecap manis minyak wijen bawang putih haluskan jahe haluskan merica kaldu bubuk,False,True,True,lunch|dinner,dinner,food_context_rules_v1,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0209,chikiniku masakan,chikiniku masakan,143.0,9.8,1.4,22.8,https://drive.google.com/file/d/1LZOGoU3M3XcPbU5_HaAZ26ybCTbiTXpT/view?usp=sharing,indonesian_food_nutrition_dataset,0,0,0.0,olahan,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lainnya,fallback,unknown,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0211,coklat manis batang,coklat manis batang,472.0,2.0,29.8,62.7,https://www.mampu.or.id/wp-content/uploads/2022/10/6007a9065cace.jpeg,indonesian_food_nutrition_dataset,0,1,-55.0,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,snack_dessert,keyword,unknown,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0212,coklat pahit batang,coklat pahit batang,504.0,5.5,52.9,29.2,https://nilaigizi.com/assets/images/produk/produk_1535873875.jpg,indonesian_food_nutrition_dataset,0,1,-110.9,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,snack_dessert,keyword,unknown,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0213,coklat susu batang,coklat susu batang,381.0,9.0,35.0,53.6,https://www.nyonyor.com/wp-content/uploads/2018/11/Harga-Coklat-Batangan-Terbaru-540x350.jpg,indonesian_food_nutrition_dataset,0,1,-184.4,other,susu,breakfast,False,True,False,False,False,False,False,False,False,False,False,False,False,low,indonesian_nutrition,keyword_from_food_name_or_ingredients,1,exact_name,minuman,keyword,susu,susu,False,,,,True,True,False,breakfast|lunch,breakfast,food_context_rules_v1,,False,,,,,False,False,True,drink,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0214,combro,combro,210.0,1.6,6.6,35.8,https://assets.suaramerdeka.com/crop/7x38:699x495/750x500/webp/photo/2021/11/01/2899515089.jpg,indonesian_food_nutrition_dataset,0,0,1.0,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lainnya,fallback,unknown,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,local_food_or_menu,low,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0215,corned beef,corned beef,241.0,16.0,25.0,0.0,https://www.jessicagavin.com/wp-content/uploads/2023/03/corned-beef-hash-15-1200.jpg,indonesian_food_nutrition_dataset,0,0,-48.0,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lainnya,fallback,unknown,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,local_food_or_menu,low,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0216,coto mangkasara kuda masakan,coto mangkasara kuda masakan,96.0,6.8,5.9,3.8,https://eljohnnews.com/wp-content/uploads/2018/08/Wisata-Kuliner-Coto-Makassar.png,indonesian_food_nutrition_dataset,0,0,0.5,olahan,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lainnya,fallback,unknown,,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
FD0217,coto mangkasara sapi masakan,coto mangkasara sapi masakan,84.0,6.0,6.0,1.4,https://asset.kompas.com/crops/ljY1r3f3HJaNEuLip3iARQOaK-E=/0x1226:3000x3226/750x500/data/photo/2021/06/11/60c2acf88c6f0.jpg,indonesian_food_nutrition_dataset,0,0,0.4,olahan,sapi,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lauk_hewani,keyword,sapi,sapi,False,,,,False,True,True,lunch|dinner,lunch,food_context_rules_v1,animal_base_sapi,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,menu_ready_filter_v1
